Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks,Course_Delivery_Mode,Free TAFE
GCERT,University Of Queenlands,St Lucia,Graduate Certificate in Mental Health Nursing,Health & Behavioural Sciences,fees not listed,NA,AUD,Years,Half,Years,Yes,Yes,,,,,,,https://future-students.uq.edu.au/study/programs/graduate-certificate-mental-health-nursing-5723,English,D,"Mental health nurses are in high demand in a variety of fields within the mental health sector.In this program, you'll be introduced to specialist practice in the area of mental health nursing. You'll learn about the knowledge, skills and attitudes relevant to contemporary mental health nursing practice, and be taught by highly experienced and internationally recognised practitioners and researchers.Throughout the program, you'll advance your understanding of the theories, legislation, policies and standards that underpin mental health nursing. You'll also develop skills that promote safe nursing practice and management of risk in a clinical setting.Read more","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Mental health nurseIntake/triage mental health nurseMental health liaison and education nurseForensic/correctional mental health nurseMental health community nurseMental health acute care nursePaediatric mental health nurse
",Australia,No,Yes,No,Yes,Yes,,Normal,No
DIP,University Of Queenlands,St Lucia,Graduate Diploma in Mental Health Nursing,Health & Behavioural Sciences,fees not listed,NA,AUD,Years,1,Years,Yes,No,,,,,,,https://future-students.uq.edu.au/study/programs/graduate-diploma-mental-health-nursing-5724,English,D,"Mental health nurses are in high demand in a variety of fields within the mental health sector.In this program, you'll progress to specialist practice in the area of mental health nursing. You'll build upon your knowledge, skills and attitudes relevant to contemporary mental health nursing practice, and be taught by highly experienced and internationally recognised practitioners and researchers.Throughout the program, you'll advance your understanding of the theories, legislation, policies and standards that underpin mental health nursing. You'll also develop skills that promote safe nursing practice and management of risk in a clinical setting.Read more","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Mental health nurseIntake/triage mental health nurseMental health liaison and education nurseForensic/correctional mental health nurseMental health community nurseMental health acute care nursePaediatric mental health nurse
",Australia,No,Yes,No,Yes,No,,Normal,No
GCERT,University Of Queenlands,St Lucia,Graduate Certificate in Molecular Biology,Science,fees not listed,20520,AUD,Years,Half,Years,Yes,Yes,Bachelor degree,IELTS,,5,6.5,,https://future-students.uq.edu.au/study/programs/graduate-certificate-molecular-biology-5042,English,A,"With UQ's six-month Graduate Certificate in Molecular Biology program, you can build practical skills as you experience laboratory techniques such as electrophoresis, polymerase chain reaction, endonuclease mapping, fluorescent reporters and expression vectors.You'll develop an advanced knowledge of the structure and function of genes and the proteins they encode. Your study will cover genome sequencing, recombinant DNA technology and macromolecular structure determination. Through laboratory practicals, workshops, projects and directed study, you'll receive training in bioinformatics, molecular genetics, biomolecular structure and function, and immunology.You'll graduate with the high-level knowledge and skills to achieve your goals in modern molecular biology research or industry practice.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Analytical biochemistGenetic pathologistImmunologistBiotechnologistEnvironmental biologistBioinformaticianPharmaceutical scientistMicrobiologistVirologistEmbryologist
",Australia,No,Yes,No,Yes,Yes,,Normal,No
DIP,University Of Queenlands,St Lucia,Graduate Diploma in Molecular Biology,Science,fees not listed,41040,AUD,Years,1,Years,Yes,No,Bachelor degree,Graduate Certificate,IELTS,,,6.5,https://future-students.uq.edu.au/study/programs/graduate-diploma-molecular-biology-5127,English,A,"With UQ's one -year Graduate Diploma in Molecular Biology program, you can build practical skills as you experience laboratory techniques such as electrophoresis, polymerase chain reaction, endonuclease mapping, fluorescent reporters and expression vectors.You'll develop an advanced knowledge of the structure and function of genes and the proteins they encode. Your study will cover genome sequencing, recombinant DNA technology and macromolecular structure determination. Through laboratory practicals, workshops, projects and directed study, you'll receive training in bioinformatics, molecular genetics, biomolecular structure and function, and immunology.You'll also be able to write your own research proposal and carry out a project as part of your course choices.Plus you'll graduate with the high-level knowledge and skills to achieve your goals in modern molecular biology research or industry practice.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Analytical biochemistGenetic pathologistImmunologistBiotechnologistEnvironmental biologistBioinformaticianPharmaceutical scientistMicrobiologistEmbryologistVirologist
",Australia,No,Yes,No,Yes,No,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Molecular Biology,Science,fees not listed,41040,AUD,Years,1.5,Years,Yes,Yes,Bachelor degree,IELTS,,5,6.5,,https://future-students.uq.edu.au/study/programs/master-molecular-biology-5197,English,A,"With UQ's 1.5 year Master of Molecular Biology program, you can build practical skills as you experience laboratory techniques such as electrophoresis, polymerase chain reaction, endonuclease mapping, fluorescent reporters and expression vectors.You'll develop an advanced knowledge of the structure and function of genes and the proteins they encode. Your study will cover genome sequencing, recombinant DNA technology and macromolecular structure determination. Through laboratory practicals, workshops, projects and directed study, you'll receive training in bioinformatics, molecular genetics, biomolecular structure and function, and immunology.You'll also gain practical insights and crucial research skills by undertaking a research-focused internship or project with our industry partners. Plus you'll graduate equipped with high-level knowledge and skills relevant to modern molecular biology research or industry practice.Read less",[],Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Molecular Biology,Science,fees not listed,41040,AUD,Years,1,Years,Yes,No,Bachelor degree,Bachelor degree,IELTS,,5,6.5,https://future-students.uq.edu.au/study/programs/master-molecular-biology-5388,English,A,"With UQ's one year Master of Molecular Biology program, you can build practical skills as you experience laboratory techniques such as electrophoresis, polymerase chain reaction, endonuclease mapping, fluorescent reporters and expression vectors.You'll develop an advanced knowledge of the structure and function of genes and the proteins they encode. Your study will cover genome sequencing, recombinant DNA technology and macromolecular structure determination. Through laboratory practicals, workshops, projects and directed study, you'll receive training in bioinformatics, molecular genetics, biomolecular structure and function, and immunology.You'll also gain practical insights and crucial research skills by undertaking a research-focused internship or project with our industry partners. Plus you'll graduate equipped with high-level knowledge and skills relevant to modern molecular biology research or industry practice.You'll graduate with the high-level knowledge and skills to achieve your goals in modern molecular biology research or industry practice.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Analytical biochemistGenetic pathologistImmunologistBiotechnologistEnvironmental biologistBioinformaticianPharmaceutical scientistMicrobiologistVirologistGenomics analyst
",Australia,No,Yes,No,Yes,No,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Molecular Biology,Science,fees not listed,41040,AUD,Years,2,Years,Yes,Yes,Bachelor degree,Graduate Certificate,IELTS,,,6.5,https://future-students.uq.edu.au/study/programs/master-molecular-biology-5600,English,A,"With UQ's two year Master of Molecular Biology program, you can build practical skills as you experience laboratory techniques such as electrophoresis, polymerase chain reaction, endonuclease mapping, fluorescent reporters and expression vectors.You'll develop an advanced knowledge of the structure and function of genes and the proteins they encode. Your study will cover genome sequencing, recombinant DNA technology and macromolecular structure determination. Through laboratory practicals, workshops, projects and directed study, you'll receive training in bioinformatics, molecular genetics, biomolecular structure and function, and immunology.You'll also gain practical insights and crucial research skills by undertaking a research-focused internship or project with our industry partners. Plus you'll graduate equipped with high-level knowledge and skills relevant to modern molecular biology research or industry practice.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Analytical biochemistGenetic pathologistImmunologistBiotechnologistEnvironmental biologistBioinformaticianPharmaceutical scientistMicrobiologistTransgenic technologistVirologist
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Molecular Biology Research Extensive,Science,fees not listed,41040,AUD,Years,1.5,Years,Yes,No,Bachelor degree,Bachelor degree,IELTS,,5,6.5,https://future-students.uq.edu.au/study/programs/master-molecular-biology-research-extensive-5624,English,A,"If your goal is to work at the coalface of molecular biology research, this 1.5 year program will give you a head start. It'll enhance your technical and research skills in core areas of molecular biology, protein technology and bioinformatics through a two- or three-semester laboratory immersion. You can undertake the research within university laboratories, in an industry setting with co-supervision by one of our academics, or as a placement under an industry-based supervisor in a company, government department or other suitable organisation.You'll learn the latest techniques in molecular biology, like protein engineering, artificial evolution, enzymology, high-throughput screening, bioinformatics, ancestral sequence reconstruction, fundamental methods of molecular cloning, protein purification and LC-MS analysis of small molecules.You'll also learn how to formulate a hypothesis, design and execute experiments, and become familiar with Australian safety standards. Regular consultations with your supervisor allow you to discuss progress and receive feedback and guidance.In your last semester, you'll hone your scientific communication skills when you present your findings in a scientific manuscript suitable for publication in a relevant scientific journal, and for peer review to your lab group members.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Analytical biochemistGenetic pathologistImmunologistBiotechnologistEnvironmental biologistBiomedical science lecturerBioinformaticianVirologistMicrobiologistEmbryologist
",Australia,No,Yes,No,Yes,No,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Molecular Biology Research Extensive,Science,fees not listed,41040,AUD,Years,2,Years,Yes,No,Bachelor degree,Graduate Certificate,IELTS,,,6.5,https://future-students.uq.edu.au/study/programs/master-molecular-biology-research-extensive-5625,English,A,"If your goal is to work at the coalface of molecular biology research, this two-year program will give you a head start. It'll enhance your technical and research skills in core areas of molecular biology, protein technology and bioinformatics through a two- or three-semester laboratory immersion. You can undertake the research within university laboratories, in an industry setting with co-supervision by one of our academics, or as a placement under an industry-based supervisor in a company, government department or other suitable organisation.You'll learn the latest techniques in molecular biology, like protein engineering, artificial evolution, enzymology, high-throughput screening, bioinformatics, ancestral sequence reconstruction, fundamental methods of molecular cloning, protein purification and LC-MS analysis of small molecules.You'll also learn how to formulate a hypothesis, design and execute experiments, and become familiar with Australian safety standards. Regular consultations with your supervisor allow you to discuss progress and receive feedback and guidance.In your last semester, you'll hone your scientific communication skills when you present your findings in a scientific manuscript suitable for publication in a relevant scientific journal, and for peer review to your lab group members.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Analytical biochemistGenetic pathologistImmunologistBiotechnologistEnvironmental biologistBiomedical science lecturerBioinformaticianBiopharmaceutical scientistMicrobiologistEmbryologist
",Australia,No,Yes,No,Yes,No,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Molecular Imaging Technology,Science,fees not listed,45920,AUD,Years,1.5,Years,Yes,Yes,Bachelor's degree,IELTS,,,6.5,,https://future-students.uq.edu.au/study/programs/master-molecular-imaging-technology-5692,English,A,"Taught by molecular imaging experts supported by state-of-the-art facilities, the Master of Molecular Imaging Technology aims at developing international leaders in this exciting field.The unique 1.5 year program has been designed for graduates with a background in chemistry, biology, physics, computer science, engineering, radiography and nuclear medicine technology who wish to gain an in-depth knowledge of molecular imaging.You'll cover all key aspects of the subject, including optical imaging, ultrasound photo-acoustic imaging, single photon emission tomography, positron emission tomography, computed tomography, magnetic resonance imaging and hybrid imaging technologies. You'll also learn about the latest molecular imaging probes, contrast agents and radio-pharmaceuticals for nuclear medicine, as well as the importance of quality control involved in clinical molecular imaging.Importantly, you'll have the opportunity to undertake a semester-long molecular imaging research project under the guidance of an academic supervisor. Using previously acquired data in the areas of molecular imaging, you'll learn to organise, analyse and discuss information and draw defensible conclusions.A two-week residential component at the start of the course adds to your research training, and further readies you for a challenging and rewarding career.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Clinical imaging technologistBiomedical imaging managerRadio-pharmacistBiotechnology physicistRadiation oncologistMolecular pathologist
",Australia,No,Yes,No,Yes,Yes,,Normal,No
GCERT,University Of Queenlands,St Lucia,Graduate Certificate in Museum Studies,Humanities and Social Sciences,fees not listed,NA,AUD,Years,Half,Years,Yes,Yes,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/graduate-certificate-museum-studies-5341,English,D,"The half year full-time (or part-time equivalent) Graduate Certificate in Museum Studies encompasses museum history, theory and practice. An interdisciplinary approach is used to deliver core courses, with a broad choice of interdepartmental and cross-faculty electives. You'll develop a critical awareness of the social, cultural and political issues facing those working in the sector, while getting the hands-on training necessary for professional practice.Engaging with the University’s world-class museums and collections, together with leading professionals in the field, will provide you with a uniquely stimulating environment for museological research and training. The involvement of campus-based museums and collections – including UQ Art Museum, UQ Anthropology Museum and the R. D. Milns Antiquities Museum – is integral to the program and will enhance your knowledge of contemporary day-to-day work practices.You'll also be able to gain professional experience and contacts in the workplace through our short-term internships or placements, where you undertake specific projects which contribute to your overall assessment. In recent years, these have been at institutions such as Queensland Art Gallery/GOMA, Queensland Museum, Ipswich Art Gallery, UQ Art Museum and the State Library of Queensland, as well as leading museums in London, New York and Tokyo.Read more","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Education and programs officerArts curatorMuseum curatorGallery curatorLibrary, museum and gallery coordinatorPublic programs managerMuseum media managerMuseum operations managerGallery administratorArts and cultural officer
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Museum Studies,Humanities and Social Sciences,fees not listed,31744,AUD,Years,1.5,Years,Yes,Yes,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/master-museum-studies-5343,English,A,"The 1.5 year full-time (or part-time equivalent) Master of Museum Studies encompasses museum history, theory and practice. An interdisciplinary approach is used to deliver core courses, with a broad choice of interdepartmental and cross-faculty electives. You'll develop a critical awareness of the social, cultural and political issues facing those working in the sector, while getting the hands-on training necessary for professional practice.Engaging with the University’s world-class museums and collections, together with leading professionals in the field, will provide you with a uniquely stimulating environment for museological research and training. The involvement of campus-based museums and collections – including UQ Art Museum, UQ Anthropology Museum and the R. D. Milns Antiquities Museum – is integral to the program and will enhance your knowledge of contemporary day-to-day work practices.You'll also be able to gain professional experience and contacts in the workplace through our short-term internships or placements, where you undertake specific projects which contribute to your overall assessment. In recent years, these have been at institutions such as Queensland Art Gallery/GOMA, Queensland Museum, Ipswich Art Gallery, UQ Art Museum and the State Library of Queensland, as well as leading museums in London, New York and Tokyo.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Gallery curatorMuseum curatorLibrary assistantLibrary technicianHistorianGallery administratorAudio-visual exhibitions managerArts and cultural officerLibrary, museum and gallery coordinatorMuseum media manager
",Australia,No,Yes,No,Yes,Yes,,Normal,No
GCERT,University Of Queenlands,St Lucia,Graduate Certificate in Music,Humanities and Social Sciences,fees not listed,16712,AUD,Years,Half,Years,Yes,Yes,IELTS,,,6.5,,,https://future-students.uq.edu.au/study/programs/graduate-certificate-music-5299,English,A,"UQ's half year full-time (or part-time equivalent) Graduate Certificate in Music will provide you with extended application of pedagogical principles, skills and resources in a workshop situation.The School of Music’s Creative Collaboratorium recognises the unique qualities of its music disciplines (Composition and Improvisation, Learning and Development, Performance, Health and Wellbeing, and Musicology) and provides common ground for dialogue, collaboration, and the generation of new knowledge.You'll have the opportunity to select from over a dozen courses in instrumental pedagogy, aural studies and methodology, choral or orchestral conducting and classroom pedagogy.You'll graduate with demonstrable knowledge and application of the principles of music pedagogy, instrumental or aural, ready to advance your career in a variety of contexts, including the music and arts industries, education, business, health and allied professions, and government and community sectors.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Head of musicComposerConductorMusic therapistVocal performerInstrumental performerSinging teacherMusic school coordinatorMusic program directorMusic researcher
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Music,Humanities and Social Sciences,fees not listed,33424,AUD,Years,1.5,Years,Yes,Yes,approved degree,IELTS,,,6.5,,https://future-students.uq.edu.au/study/programs/master-music-5368,English,A,"UQ’s Master of Music incorporates contemporary theory and practice, intensive courses and overseas independent study opportunities. This 1.5 year full-time (or part-time equivalent) program provides you with a variety of pathways to graduation and professional leadership opportunities.With a flexible study program customised to your individual career goals, you can diversify and extend your existing professional practice. Select courses according to your interests as you deepen and broaden your learning in areas such as performance, conducting and music theory, education, technology and composition.You'll complete core courses in research methods, and a research thesis or a professional engagement project, according to your interests. You'll also select from a range of advanced elective courses, including practical studies of your instrument, choral and instrumental conducting, composition, advanced music theory and music technology.And if you want to pursue further research studies, UQ also provides research-intensive pathways for Masters graduates. Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Head of musicComposerConductorMusic therapistVocal performerInstrumental performerMusic school coordinatorMusic program directorMusic researcherInstrument teacher
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Music,Humanities and Social Sciences,fees not listed,33424,AUD,Years,1,Years,Yes,No,bachelor honours degree,IELTS,,,6.5,,https://future-students.uq.edu.au/study/programs/master-music-5605,English,A,"UQ’s Master of Music incorporates contemporary theory and practice, intensive courses and overseas independent study opportunities. This one year full-time (or part-time equivalent) program provides you with a variety of pathways to graduation and professional leadership opportunities.With a flexible study program customised to your individual career goals, you can diversify and extend your existing professional practice. Select courses according to your interests as you deepen and broaden your learning in areas such as performance, conducting and music theory, education, technology and composition.You'll complete core courses in research methods and a research thesis or a professional engagement project, according to your interests. You'll also select from a range of advanced elective courses, including practical studies of your instrument, choral and instrumental conducting, composition, advanced music theory and music technology.If you want to pursue further research studies, UQ also provides research-intensive pathways for Masters graduates.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Head of musicComposerConductorMusic therapistInstrumental performerVocal performerMusic program directorMusic researcherMusic school coordinatorChamber musician
",Australia,No,Yes,No,Yes,No,,Normal,No
MST,University Of Queenlands,External,Master of Nurse Practitioner,Health & Behavioural Sciences,fees not listed,NA,AUD,Years,2,Years,Yes,Yes,,,,,,,https://future-students.uq.edu.au/study/programs/master-nurse-practitioner-5677,English,D,"This program is specifically designed to prepare experienced registered nurses to develop professional skills in advanced and expanded clinical roles. As a nurse practitioner, you'll take a leadership role in providing innovative and quality care across a variety of healthcare settings.Through this two year part-time program, you'll gain extensive clinical and theoretical knowledge, which will equip you with the specialist skills required for the expanded role as nurse practitioner. You'll develop skills in assessment and management of clients that include the direct referral of patients to other healthcare professionals, prescribing medications and other treatments including ordering diagnostic investigations.The program has been designed to be flexible, with coursework and resources delivered to you online. Due to the applied nature of the program, you'll also attend some face-to-face teaching at UQ’s St Lucia campus for short periods each semester.During the program, you'll also undertake 300 hours of professional practice under the supervision of your clinical support team and clinical mentor.You'll graduate with the professional skills to make a difference in the treatment of people with a variety of acute or chronic health conditions, and be ready for a rewarding career as a nurse practitioner.Read more","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Emergency nurse practitionerPalliative care nurse practitionerNeonatal nurse practitionerUrology nurse practitionerAlcohol and substance use nurse practitionerOncology nurse practitionerNephrology nurse practitionerNurse facilitatorDiabetes educatorPaediatric nurse practitioner
",Australia,Yes,No,No,Yes,Yes,,Normal,No
GCERT,University Of Queenlands,St Lucia,Graduate Certificate in Nursing,Health & Behavioural Sciences,fees not listed,16688,AUD,Years,Semester,Years,Yes,No,IELTS,,,7,,,https://future-students.uq.edu.au/study/programs/graduate-certificate-nursing-5392,English,A,"The Graduate Certificate will boost your clinical skills, knowledge and experience, and advance your nursing practice.During this six month full-time (or part-time equivalent) program, you'll complete three compulsory courses focusing on developing a research proposal, health assessment skills and models of care. You can then select one course from a comprehensive list of electives to deep-dive into a topic of particular interest.You'll study with a diverse cohort of nursing professionals and learn from their knowledge and experience. You'll also be taught by experienced nursing practitioners and researchers who are leaders in their field, both nationally and internationally.This program allows you to gain a sense of the requirements for postgraduate study without making a commitment to a master’s degree. On completion, you'll be eligible to apply for UQ’s Master of Advanced Nursing or the Master of Nurse Practitioner programs.You'll graduate with enhanced credentials to boost your career and the confidence to undertake further specialisation.Read less",[],Australia,Yes,Yes,No,Yes,No,,Normal,No
GCERT,University Of Queenlands,External,Graduate Certificate in Nursing,Health & Behavioural Sciences,fees not listed,16688,AUD,Years,Semester,Years,Yes,No,IELTS,,,7,,,https://future-students.uq.edu.au/study/programs/graduate-certificate-nursing-5392,English,A,"The Graduate Certificate will boost your clinical skills, knowledge and experience, and advance your nursing practice.During this six month full-time (or part-time equivalent) program, you'll complete three compulsory courses focusing on developing a research proposal, health assessment skills and models of care. You can then select one course from a comprehensive list of electives to deep-dive into a topic of particular interest.You'll study with a diverse cohort of nursing professionals and learn from their knowledge and experience. You'll also be taught by experienced nursing practitioners and researchers who are leaders in their field, both nationally and internationally.This program allows you to gain a sense of the requirements for postgraduate study without making a commitment to a master’s degree. On completion, you'll be eligible to apply for UQ’s Master of Advanced Nursing or the Master of Nurse Practitioner programs.You'll graduate with enhanced credentials to boost your career and the confidence to undertake further specialisation.Read less",[],Australia,Yes,Yes,No,Yes,No,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Nursing Studies,Health & Behavioural Sciences,fees not listed,33376,AUD,Years,2,Years,Yes,No,,,,,,,https://future-students.uq.edu.au/study/programs/master-nursing-studies-5491,English,A,"This program has been specifically designed to prepare you to work as a registered nurse in Australia within two years. You'll learn to work effectively in interprofessional teams to promote quality health outcomes through safe and effective nursing practice developed to meet Nursing and Midwifery Board of Australia’s Registered Nurse Standards for Practice.All teaching activities take place at the Translational Research Institute at the Princess Alexandra Hospital, Woolloongabba. Throughout the program, you'll undertake more than 880 hours of supervised clinical placements in a range of settings, including hospitals and a variety of healthcare organisations. These clinical placements will take place at the Princess Alexandra Hospital and other clinical partner sites.You'll learn the most relevant theories and the latest skills from health and nursing professionals, and you'll benefit from a program that takes a problem-based approach to learning and integrates classroom-based study with clinical practice. You'll develop clinical reasoning skills to provide high-quality, safe and effective care.This two-year program is designed for applicants who have completed an undergraduate or postgraduate degree in any discipline within the past 10 years and who can meet minimum GPA requirementsRead less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Registered nurseCritical care nursePaediatric nursePerioperative nurseRemote area nurseEmergency care nurseRegistered nurse (aged care)Oncology nurseRehabilitation nurseCommunity nurse
",Australia,No,Yes,No,Yes,No,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Occupational Health and Safety Science,Science,fees not listed,41040,AUD,Years,1.5,Years,Yes,Yes,Bachelor degree,IELTS,,,6.5,,https://future-students.uq.edu.au/study/programs/master-occupational-health-and-safety-science-5558,English,A,"The 24-unit Master of Occupational Health and Safety Science is designed for graduates in science, engineering, health science, or an approved discipline, with approved tertiary level background in chemistry and biology.For your 1.5 year of full-time (or part-time equivalent) studies, you'll undertake 10 courses, together with an elective to suit your interests and career goals.You'll learn to apply theory to practice, build your industry contacts, and extend your independence as a researcher through a one- or two-semester industry research project.You'll also have the opportunity to work in a host workplace on a part-time basis and plan, design, perform, analyse and report on an OHS industry research project.You'll graduate ready to work across Australia and overseas, and across all industries, including mining, agriculture, retail, hospitality, construction, transport, manufacturing, health care, government, private sector or consultancy.UQ's program is accredited by the Australian Occupational Health and Safety Education Accreditation Board. As a graduate, you'll be eligible to become a member of the following professional associations: Safety Institute of Australia, Human Factors and Ergonomics Society of Australia, and the Australian Institute of Occupational Hygienists.Read less",[],Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Occupational Health and Safety Science,Science,fees not listed,41040,AUD,Years,2,Years,Yes,Yes,Bachelor degree,IELTS,,4,6.5,,https://future-students.uq.edu.au/study/programs/master-occupational-health-and-safety-science-5653,English,A,"The 32-unit Master of Occupational Health and Safety Science is designed for graduates in any field who have completed first year university level science.For your two year of full-time (or part-time equivalent) studies, you'll undertake 14 courses, together with an elective to suit your interests and career goals.You'll learn to apply theory to practice, build your industry contacts, and extend your independence as a researcher through a one- or two-semester industry research project.You'll also have the opportunity to work in a host workplace on a part-time basis and plan, design, perform, analyse and report on an OHS industry research project.You'll graduate ready to work across Australia and overseas, and across all industries, including mining, agriculture, retail, hospitality, construction, transport, manufacturing, health care, government, private sector or consultancy.UQ's program is accredited by the Australian Occupational Health and Safety Education Accreditation Board. As a graduate, you'll be eligible to become a member of the following professional associations: Safety Institute of Australia, Human Factors and Ergonomics Society of Australia, and the Australian Institute of Occupational Hygienists.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Workplace health and safety adviserHealth safety environment administratorOccupational health and safety policy officerOccupational health and safety managerOccupational health and safety compliance investigatorOccupational health and safety infection control practitionerHealth, safety and environmental manager
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Occupational Therapy Studies,Health & Behavioural Sciences,fees not listed,47136,AUD,Years,2.5,Years,Yes,Yes,IELTS,,,7,,,https://future-students.uq.edu.au/study/programs/master-occupational-therapy-studies-5147,English,A,"Occupational therapists (OTs) help people of all ages improve their quality of life and overcome barriers that affect their everyday activities. OTs use a range of treatment strategies to help people affected by injury or illness, psychological or emotional difficulties, developmental delays or ageing.This two-and-a-half years program focuses on the practice of occupational therapy, emphasising the use of prior skills and knowledge to enhance the effectiveness of OT practice and the development of advanced adult learning skills for ongoing professional development.The program is designed to build on your previous studies with the principles of occupational therapy practice and see you develop the interdisciplinary knowledge and professional skills needed to practice as an OT. You'll undertake a range of research-focused courses and complete advanced training in clinical reasoning and health research, furthering your understanding of the role of evidence in occupational therapy practice.Throughout the program you'll undertake more than 1000 hours of supervised clinical placements in UQ’s Occupational Therapy Clinics located at the St Lucia campus and in hospitals, schools and other healthcare organisations.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Occupational therapistPaediatric occupational therapistRehabilitation consultantWorkplace health and safety occupational therapistMental health occupational therapistAged care occupational therapist
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Organisational Psychology,Health & Behavioural Sciences,fees not listed,42656,AUD,Years,2,Years,Yes,Yes,IELTS,,,7,,,https://future-students.uq.edu.au/study/programs/master-organisational-psychology-5199,English,A,"This two-year full-time program prepares you for organisational psychology practice, focusing on building skills such as critical analysis, problem solving, communication, consultation and organisational change.Organisational psychology seeks knowledge of behaviour in organisational settings by systematically studying individual, group and processes. It employs a ‘scientist-practitioner’ method of inquiry, in which you'll first seek to understand behaviour within employment contexts, and then develop techniques and skills which foster employee wellbeing and organisational effectiveness.During the program, you'll develop knowledge and skills you can apply to the development of an organisation’s human resources to enhance motivation, performance and satisfaction. The skills you'll develop include effective candidate selection systems, designing and delivering training programs, introducing organisational change, designing jobs and organisational structures, and training and developing executives, managers and supervisors.You'll develop your professional confidence through supervised clinical practice where you'll be supported through 1000 hours of placements across multiple workplace settings.You'll graduate with the training required to meet registration requirements (including counselling and mental health) with the specialist content needed for entry to the PsyBA organisational psychology registrar program. Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:Organisational development specialistEmployee assistance program psychologistTalent and culture specialistTalent managerWell-being consultantOrganisational development adviserIntegrity and capability adviserLearning and development managerRecruitment specialist
",Australia,No,Yes,No,Yes,Yes,,Normal,No
MST,University Of Queenlands,St Lucia,Master of Peace and Conflict Studies,Humanities and Social Sciences,fees not listed,30304,AUD,Years,1,Years,Yes,No,bachelor honours degree,IELTS,,,6.5,,https://future-students.uq.edu.au/study/programs/master-peace-and-conflict-studies-5644,English,A,"The Master of Peace and Conflict Studies will build your knowledge about the forces that generate contemporary conflict and the processes and practices that contribute to conflict, resolution and peacebuilding.The one year full-time (or part-time equivalent) program is delivered by world-renowned academics and researchers with expertise in areas such as Indigenous politics, gender, ethics, justice, development, security and the environment. They'll draw on their research experience in conflict settings to help you develop an understanding of varied expressions of conflict and resistance, and ways to move from conflict to peace.The program is housed in the Graduate Centre in Governance and International Affairs within UQ’s School of Political Science and International Studies, which is recognised internationally as a leader in peace and conflict studies research and teaching.You'll study alongside students from a range of countries and backgrounds, giving you a global perspective. There are opportunities for applied fieldwork experience, independent study or research experience on Australian or overseas projects.Read less","
Postgraduate study can take you anywhere. Here are some of the careers you could be on your way to:UN special rapporteurPeacekeeping officialNGO managerIndigenous rights adviserHumanitarian aid officialForeign correspondentHuman rights advocateForeign policy adviserDiplomatic corps officialConflict resolution specialist
",Australia,No,Yes,No,Yes,No,,Normal,No
